HYBAS_ID,X,Y,beetle
7120795140,-106.4289721,26.214515,0
7120795160,-106.490296,26.17091652,0
7120795270,-107.8426177,26.31112265,0
7120795480,-100.5187831,26.27789905,0
7120795710,-105.7611632,26.24393933,0
7120795780,-106.8465358,26.19620414,0
7120795830,-106.8735939,26.11279048,0
7120795870,-107.7346017,26.22989327,0
7120795910,-107.6111596,26.22475125,0
7120795950,-107.5696407,26.18048566,0
7120795960,-106.6163138,26.20187796,0
7120796020,-106.6425029,26.13869675,0
7120796030,-105.7815904,26.18722453,0
7120796270,-107.1649481,26.18995643,0
7120796320,-107.0800098,26.09584731,0
7120796330,-105.925626,26.10742316,0
7120796420,-101.2464574,26.20859464,0
7120796500,-101.4321105,26.04928388,0
7120796530,-106.5498015,26.09557293,0
7120796540,-107.5154101,26.13671702,0
7120796550,-106.6940542,26.07802037,0
7120796690,-106.6760402,25.98699624,0
7120796700,-106.5978057,26.02812113,0
7120796750,-107.5713793,25.93906547,0
7120796770,-107.162715,26.07377352,0
7120796780,-107.2547543,26.10527786,0
7120796880,-101.3997332,26.01486101,0
7120797300,-107.3975092,25.94766088,0
7120797430,-105.5270115,25.97061689,0
7120797510,-105.6162456,25.90314722,0
7120797520,-105.5621521,25.86121987,0
7120797540,-107.7460219,25.9487593,0
7120797730,-100.3468762,25.87085521,0
7120797770,-106.9519545,25.98547772,0
7120797780,-106.8394409,26.00389265,0
7120797830,-107.1730196,25.99064657,0
7120797880,-107.1422546,25.88744123,0
7120797890,-106.2955852,25.95970971,0
7120797900,-106.2161449,25.95955977,0
7120797980,-105.9523349,25.92756489,0
7120798030,-105.8384236,25.84764738,0
7120798100,-107.4793588,25.86292771,0
7120798110,-107.4090849,25.8446887,0
7120798250,-101.452471,25.88393421,0
7120798440,-107.2673421,25.87514733,0
7120798540,-107.3107238,25.80025838,0
7120798860,-107.7158349,25.83898501,0
7120798870,-106.8308736,25.91235869,0
7120798990,-106.7714769,25.85252157,0
7120799010,-105.9322879,25.80444675,0
7120799020,-105.7890163,25.80947486,0
7120799060,-105.6977015,25.80802883,0
7120799200,-101.4543622,25.82079198,0
7120799440,-101.0838261,25.59562054,0
7120799450,-107.2113396,25.75040432,0
7120799480,-101.1315659,25.65435705,0
7120799500,-107.3012793,25.68395003,0
7120799630,-106.9214156,25.82698479,0
7120799650,-106.0760272,25.80526365,0
7120799680,-106.8986542,25.70102556,0
7120799690,-106.0051905,25.69534462,0
7120799700,-105.9019991,25.67905532,0
7120799800,-101.6119952,25.82589187,0
7120799830,-105.6548642,25.65385913,0
7120800020,-101.253128,25.58728702,0
7120800090,-100.5198958,25.69646208,0
7120800310,-106.7902985,25.68968787,0
7120800420,-100.5850247,25.58504023,0
7120800450,-106.7839373,25.57353455,0
7120800570,-100.7928221,25.49593041,0
7120800680,-106.6987377,25.57624982,0
7120800710,-107.1741679,25.61345187,0
7120800740,-107.0454527,25.58615279,0
7120800750,-102.2457325,25.4532745,0
7120800790,-102.161264,25.42018314,0
7120800940,-101.0437909,25.46341004,0
7120801070,-105.459591,25.52856444,0
7120801160,-100.4793566,25.48744489,0
7120801590,-101.2798886,25.37521804,0
7120801680,-101.7108608,25.35350148,0
7120801690,-100.6802029,25.45928066,0
7120801750,-100.8421207,25.36744926,0
7120801770,-105.7864322,25.52677714,0
7120801800,-105.6728529,25.51146988,0
7120802000,-106.6977053,25.45908079,0
7120802030,-101.5472728,25.31586288,0
7120802040,-101.4574845,25.33614624,0
7120802090,-107.2005391,25.47756364,0
